Day,Lat,Lon,Tmax
3,24.5,83.5,5.43
3,24.5,84.5,4.34
3,24.5,85.5,2.94
3,24.5,86.5,3.73
3,25.5,72.5,2.02
3,25.5,73.5,0.09
3,25.5,74.5,0.01
3,25.5,75.5,0.87
3,25.5,76.5,0.84
3,25.5,77.5,1.12
3,25.5,78.5,1.86
3,25.5,79.5,3.24
3,25.5,80.5,1.89
3,25.5,81.5,3.39
3,25.5,82.5,3.42
3,25.5,83.5,5.59
3,25.5,84.5,3.98
3,25.5,85.5,1.83
3,26.5,72.5,0.19
3,26.5,73.5,0.05
3,26.5,74.5,0.39
3,26.5,75.5,0.62
3,26.5,76.5,1.56
3,26.5,77.5,2.46
3,26.5,78.5,2.58
3,26.5,79.5,1.19
3,26.5,80.5,2.73
3,26.5,81.5,2.27
3,26.5,82.5,3.68
3,26.5,83.5,4.44
3,26.5,84.5,3.41
3,27.5,73.5,0.87
3,27.5,74.5,0.12
3,27.5,75.5,0.76
3,27.5,76.5,0.87
3,27.5,77.5,1.96
3,27.5,78.5,1.54
3,27.5,79.5,1.2
3,27.5,80.5,2.48
3,27.5,81.5,1.83
3,27.5,82.5,1.84
3,27.5,83.5,1.52
3,28.5,73.5,1.41
3,28.5,74.5,0.81
3,28.5,75.5,0.66
3,28.5,76.5,0.57
3,28.5,77.5,0.65
3,28.5,78.5,0.79
3,28.5,79.5,1.82
3,28.5,80.5,2.51
3,28.5,81.5,1.98
3,28.5,82.5,1.89
3,29.5,73.5,0.88
3,29.5,74.5,1.44
3,29.5,75.5,1.03
3,29.5,76.5,0.61
3,29.5,77.5,-0.03
3,29.5,78.5,0.95
3,29.5,79.5,2.02
3,29.5,80.5,1.86
3,30.5,74.5,1.13
3,30.5,75.5,1.13
3,30.5,76.5,0.71
3,30.5,77.5,2.83
3,30.5,78.5,0.17
3,30.5,79.5,2.28
3,30.5,80.5,1.47
3,31.5,74.5,0.26
3,31.5,75.5,0.82
3,31.5,76.5,-0.84
3,31.5,77.5,0.47
3,31.5,78.5,-0.05
3,31.5,79.5,1.53
3,31.5,80.5,2.19
3,32.5,74.5,-0.62
3,32.5,75.5,2.34
3,32.5,76.5,1.44
3,32.5,77.5,-2.07
3,32.5,78.5,1.2
3,32.5,79.5,3.57
3,32.5,80.5,2.89
3,32.5,92.5,-0.36
3,33.5,72.5,-0.13
3,33.5,75.5,-2.81
3,33.5,76.5,-4.57
3,33.5,77.5,1.47
3,33.5,78.5,0.41
3,33.5,79.5,2.2
3,33.5,92.5,-0.39
3,34.5,75.5,-1.73
3,34.5,76.5,-2.66
3,34.5,77.5,2.7
3,34.5,78.5,3.26
3,34.5,79.5,2.45
3,34.5,92.5,-0.64
3,35.5,76.5,0.09
3,35.5,77.5,0.71
3,35.5,78.5,0.99
3,35.5,79.5,2.33
3,35.5,92.5,0.02
3,36.5,73.5,0.8
3,36.5,76.5,-0.45
3,36.5,77.5,1.86
3,36.5,78.5,1.34
4,8.5,72.5,0.61
4,8.5,73.5,-0.36
4,8.5,74.5,0.9
4,8.5,75.5,2.55
4,8.5,78.5,-6.4
4,9.5,73.5,-0.48
4,9.5,74.5,-0.42
4,9.5,75.5,0.83
4,9.5,76.5,-0.26
4,9.5,77.5,-0.37
4,9.5,78.5,-0.87
4,9.5,79.5,-5.08
4,10.5,73.5,0.74
4,10.5,74.5,-1.16
4,10.5,75.5,-2.99
4,10.5,76.5,-1.15
4,10.5,77.5,-0.97
4,10.5,78.5,-3.45
4,10.5,79.5,-2.49
4,11.5,73.5,-0.17
4,11.5,74.5,-1.97
4,11.5,75.5,-8.79
4,11.5,76.5,-1.18
4,11.5,77.5,-1.55
4,11.5,78.5,-2.27
4,11.5,79.5,-0.26
4,12.5,74.5,-9.8
4,12.5,75.5,-6.5
4,12.5,76.5,-3.8
4,12.5,77.5,-2.03
4,12.5,78.5,-1.02
4,12.5,79.5,-1.84
4,13.5,74.5,-3.4
4,13.5,75.5,-3.18
4,13.5,76.5,-1.23
4,13.5,77.5,1.07
4,13.5,78.5,1.5
4,13.5,79.5,-0.03
4,14.5,73.5,-3.67
4,14.5,74.5,-3.01
4,14.5,75.5,-2.09
4,14.5,76.5,-3.56
4,14.5,77.5,-1.44
4,14.5,78.5,0.21
4,14.5,79.5,-0.36
4,14.5,80.5,0.07
4,15.5,72.5,-3.87
4,15.5,73.5,-4.28
4,15.5,74.5,-3.85
4,15.5,75.5,-4.12
4,15.5,76.5,-2.35
4,15.5,77.5,-2.37
4,15.5,78.5,-1.16
4,15.5,79.5,-1.63
4,15.5,80.5,-0.69
4,15.5,94.5,-0.26
4,15.5,95.5,-2.42
4,15.5,96.5,-2.21
4,16.5,70.5,-4.18
4,16.5,71.5,-4.59
4,16.5,72.5,-4.78
4,16.5,73.5,-4.07
4,16.5,74.5,-3.99
4,16.5,75.5,-2.59
4,16.5,76.5,-1.53
4,16.5,77.5,-0.92
4,16.5,78.5,-0.53
4,16.5,79.5,-2.07
4,16.5,80.5,-1.54
4,16.5,81.5,-2.19
4,16.5,88.5,2.2
4,16.5,91.5,4.04
4,16.5,92.5,3.24
4,16.5,93.5,1.57
4,16.5,94.5,-0.7
4,16.5,95.5,-2.33
4,16.5,96.5,-2.8
4,17.5,69.5,-4.69
4,17.5,70.5,-4.49
4,17.5,71.5,-4.49
4,17.5,72.5,-3.73
4,17.5,73.5,-4
4,17.5,74.5,-2.58
4,17.5,75.5,-2.05
4,17.5,76.5,-2.82
4,17.5,77.5,-2.19
4,17.5,78.5,-1.28
4,17.5,79.5,-0.63
4,17.5,80.5,-0.38
4,17.5,81.5,0.42
4,17.5,82.5,0.47
4,17.5,83.5,1.02
4,17.5,84.5,2.26
4,17.5,88.5,1.39
4,17.5,89.5,-0.72
4,17.5,90.5,-0.98
4,17.5,91.5,0.65
4,17.5,92.5,1.68
4,17.5,93.5,0
4,17.5,94.5,-1.52
4,17.5,95.5,-2.27
4,17.5,96.5,-2.86
4,18.5,70.5,-4.43
4,18.5,71.5,-4.43
4,18.5,72.5,-4.74
4,18.5,73.5,-3.99
4,18.5,74.5,-3.2
4,18.5,75.5,-3.51
4,18.5,76.5,-2.28
4,18.5,77.5,-3
4,18.5,78.5,-2.02
4,18.5,79.5,-1.32
4,18.5,80.5,-0.74
4,18.5,81.5,-0.03
4,18.5,82.5,1.27
4,18.5,83.5,1.71
4,18.5,84.5,2.97
4,18.5,85.5,2.55
4,18.5,86.5,2.95
4,18.5,87.5,-0.71
4,18.5,88.5,-2.02
4,18.5,89.5,2.63
4,18.5,90.5,-1.8
4,18.5,91.5,-2.54
4,18.5,92.5,-0.28
4,18.5,93.5,-0.44
4,18.5,94.5,-0.98
4,18.5,95.5,-1.07
4,19.5,70.5,-3.51
4,19.5,71.5,-2.29
4,19.5,72.5,-2.37
4,19.5,73.5,-4.08
4,19.5,74.5,-3.4
4,19.5,75.5,-4.03
4,19.5,76.5,-3.39
4,19.5,77.5,-2.21
4,19.5,78.5,-1.98
4,19.5,79.5,-1.78
4,19.5,80.5,-0.87
4,19.5,81.5,-0.16
4,19.5,82.5,1.24
4,19.5,83.5,1.59
4,19.5,84.5,2.18
4,19.5,85.5,1.11
4,19.5,86.5,1.1
4,19.5,87.5,2.19
4,19.5,88.5,4.62
4,19.5,90.5,2.12
4,19.5,91.5,-2.8
4,19.5,92.5,-3.11
4,19.5,93.5,-0.9
4,19.5,94.5,0.88
4,20.5,68.5,0.88
4,20.5,69.5,-1
4,20.5,70.5,-2.6
4,20.5,71.5,-1.14
4,20.5,72.5,-2.19
4,20.5,73.5,-1.09
4,20.5,74.5,-3.15
4,20.5,75.5,-3.21
4,20.5,76.5,-3.71
4,20.5,77.5,-2.55
4,20.5,78.5,-1.47
4,20.5,79.5,-0.48
4,20.5,80.5,0.01
4,20.5,81.5,1.19
4,20.5,82.5,0.96
4,20.5,83.5,1.83
4,20.5,84.5,2.24
4,20.5,85.5,0.19
4,20.5,86.5,-0.02
4,20.5,87.5,0.99
4,20.5,88.5,5.31
4,20.5,91.5,-1.64
4,20.5,92.5,-1.82
4,20.5,93.5,-2.46
4,20.5,94.5,-0.62
4,21.5,68.5,1.77
4,21.5,69.5,1.45
4,21.5,70.5,-0.66
4,21.5,71.5,-1.86
4,21.5,72.5,-3.3
4,21.5,73.5,-3.39
4,21.5,74.5,-2.75
4,21.5,75.5,-2.43
4,21.5,76.5,-1.98
4,21.5,77.5,-2.52
4,21.5,78.5,-0.26
4,21.5,79.5,-1.47
4,21.5,80.5,0.68
4,21.5,81.5,1.6
4,21.5,82.5,0.85
4,21.5,83.5,3.33
4,21.5,84.5,1.2
4,21.5,85.5,0.65
4,21.5,86.5,3.29
4,21.5,87.5,2.33
4,21.5,88.5,1.26
4,21.5,91.5,-0.34
4,21.5,92.5,-1.38
4,21.5,93.5,-1.34
4,22.5,69.5,3.03
4,22.5,70.5,0.17
4,22.5,71.5,-2.07
4,22.5,72.5,-0.95
4,22.5,73.5,-1.09
4,22.5,74.5,-1.64
4,22.5,75.5,-2.22
4,22.5,76.5,-1.97
4,22.5,77.5,-0.35
4,22.5,78.5,0.43
4,22.5,79.5,-0.73
4,22.5,80.5,1.68
4,22.5,81.5,1.69
4,22.5,82.5,-0.72
4,22.5,83.5,1.88
4,22.5,84.5,2.16
4,22.5,85.5,2
4,22.5,86.5,6.84
4,22.5,87.5,1.7
4,22.5,88.5,-0.49
4,22.5,92.5,-0.42
4,23.5,69.5,1.25
4,23.5,70.5,0.94
4,23.5,71.5,0.74
4,23.5,72.5,-0.67
4,23.5,73.5,-0.48
4,23.5,74.5,-1.72
4,23.5,75.5,-1.26
4,23.5,76.5,-1.09
4,23.5,77.5,-1.88
4,23.5,78.5,-1.48
4,23.5,79.5,-1.26
4,23.5,80.5,0.41
4,23.5,81.5,-0.79
4,23.5,82.5,0.56
4,23.5,83.5,1.17
4,23.5,84.5,2.53
4,23.5,85.5,4.03
4,23.5,86.5,6.07
4,23.5,87.5,2.03
4,23.5,88.5,0.85
4,24.5,70.5,1.59
4,24.5,71.5,0.94
4,24.5,72.5,2.08
4,24.5,73.5,1.04
4,24.5,74.5,-0.02
4,24.5,75.5,0.2
4,24.5,76.5,-0.23
4,24.5,77.5,-0.63
4,24.5,78.5,0.38
4,24.5,79.5,0.08
4,24.5,80.5,3.3
4,24.5,81.5,-0.15
4,24.5,82.5,0.18
4,24.5,83.5,4.33
4,24.5,84.5,3.69
4,24.5,85.5,2.48
4,24.5,86.5,3.54
4,25.5,72.5,2.76
4,25.5,73.5,1.74
4,25.5,74.5,0.99
4,25.5,75.5,0.54
4,25.5,76.5,0.47
4,25.5,77.5,0.58
4,25.5,78.5,1.67
4,25.5,79.5,3.59
4,25.5,80.5,2.65
4,25.5,81.5,3.28
4,25.5,82.5,1.82
4,25.5,83.5,3.59
4,25.5,84.5,2.82
4,25.5,85.5,1.45
4,26.5,72.5,0.48
4,26.5,73.5,1.24
4,26.5,74.5,1.17
4,26.5,75.5,0.47
4,26.5,76.5,1.55
4,26.5,77.5,2.18
4,26.5,78.5,2.71
4,26.5,79.5,2.17
4,26.5,80.5,2.99
4,26.5,81.5,1.46
4,26.5,82.5,2.1
4,26.5,83.5,3.17
4,26.5,84.5,2.65
4,27.5,73.5,1.88
4,27.5,74.5,1.26
4,27.5,75.5,1.15
4,27.5,76.5,0.96
4,27.5,77.5,1.67
4,27.5,78.5,1.95
4,27.5,79.5,1.99
4,27.5,80.5,2.39
4,27.5,81.5,1.16
4,27.5,82.5,1.35
4,27.5,83.5,1.2
4,28.5,73.5,2.22
4,28.5,74.5,2.09
4,28.5,75.5,1.3
4,28.5,76.5,0.39
4,28.5,77.5,0.64
4,28.5,78.5,1.05
4,28.5,79.5,2.15
4,28.5,80.5,2.11
4,28.5,81.5,1.39
4,28.5,82.5,1.55
4,29.5,73.5,1.45
4,29.5,74.5,2.42
4,29.5,75.5,1.49
4,29.5,76.5,0.57
4,29.5,77.5,-0.01
4,29.5,78.5,0.94
4,29.5,79.5,1.82
4,29.5,80.5,1.33
4,30.5,74.5,2.48
4,30.5,75.5,2.63
4,30.5,76.5,1.29
4,30.5,77.5,3.51
4,30.5,78.5,0.34
4,30.5,79.5,1.94
4,30.5,80.5,1.02
4,31.5,74.5,1.2
4,31.5,75.5,1.98
4,31.5,76.5,-0.28
4,31.5,77.5,0.88
4,31.5,78.5,-0.44
4,31.5,79.5,1.33
4,31.5,80.5,2.03
4,32.5,74.5,-0.7
4,32.5,75.5,2.58
4,32.5,76.5,1.9
4,32.5,77.5,-2.07
4,32.5,78.5,0.93
4,32.5,79.5,3.41
4,32.5,80.5,2.66
4,32.5,92.5,-1.27
4,33.5,72.5,-0.34
4,33.5,75.5,-2.37
4,33.5,76.5,-3.78
4,33.5,77.5,1.28
4,33.5,78.5,0.02
4,33.5,79.5,2.03
4,33.5,92.5,-0.2
4,34.5,75.5,-1.41
4,34.5,76.5,-2.01
4,34.5,77.5,2.65
4,34.5,78.5,2.78
4,34.5,79.5,2.17
4,34.5,92.5,-0.35
4,35.5,76.5,0.33
4,35.5,77.5,0.71
4,35.5,78.5,0.46
4,35.5,79.5,1.96
4,35.5,92.5,0.29
4,36.5,73.5,0.66
4,36.5,76.5,-0.74
4,36.5,77.5,1.37
4,36.5,78.5,0.85
5,8.5,72.5,3.23
5,8.5,73.5,2.2
5,8.5,74.5,3.38
5,8.5,75.5,4.8
5,8.5,78.5,-4.36
5,9.5,73.5,2.11
5,9.5,74.5,1.99
5,9.5,75.5,2.83
5,9.5,76.5,1.55
5,9.5,77.5,1.21
5,9.5,78.5,0.11
5,9.5,79.5,-5.6
5,10.5,73.5,4.03
5,10.5,74.5,2.49
5,10.5,75.5,-0.19
5,10.5,76.5,0.85
5,10.5,77.5,0.42
5,10.5,78.5,-2.68
5,10.5,79.5,-2.33
5,11.5,73.5,2.46
5,11.5,74.5,1.71
5,11.5,75.5,-5.82
5,11.5,76.5,0.97
5,11.5,77.5,0.19
5,11.5,78.5,-0.85
5,11.5,79.5,0.36
5,12.5,74.5,-7.79
5,12.5,75.5,-4.87
5,12.5,76.5,-2.44
5,12.5,77.5,-0.44
5,12.5,78.5,0.49
5,12.5,79.5,-1.13
5,13.5,74.5,-2.62
5,13.5,75.5,-2.97
5,13.5,76.5,-0.85
5,13.5,77.5,2.16
5,13.5,78.5,3.02
5,13.5,79.5,1.09
5,14.5,73.5,-3.13
5,14.5,74.5,-2.96
5,14.5,75.5,-2.6
5,14.5,76.5,-4.25
5,14.5,77.5,-1.68
5,14.5,78.5,0.72
5,14.5,79.5,0.74
5,14.5,80.5,1.15
5,15.5,72.5,-2.4
5,15.5,73.5,-3.48
5,15.5,74.5,-3.55
5,15.5,75.5,-4.44
5,15.5,76.5,-3.42
5,15.5,77.5,-3.71
5,15.5,78.5,-1.89
5,15.5,79.5,-1.79
5,15.5,80.5,-0.25
5,15.5,94.5,-2.39
5,15.5,95.5,-3.15
5,15.5,96.5,-2.84
5,16.5,70.5,-1.8
5,16.5,71.5,-2.57
5,16.5,72.5,-3.14
5,16.5,73.5,-2.88
5,16.5,74.5,-2.97
5,16.5,75.5,-2.75
5,16.5,76.5,-2.96
5,16.5,77.5,-2.64
5,16.5,78.5,-2.3
5,16.5,79.5,-3.56
5,16.5,80.5,-2.82
5,16.5,81.5,-3.2
5,16.5,88.5,1.19
5,16.5,91.5,2.07
5,16.5,92.5,1.91
5,16.5,93.5,0.59
5,16.5,94.5,-1.93
5,16.5,95.5,-3.53
5,16.5,96.5,-3.39
5,17.5,69.5,-1.95
5,17.5,70.5,-2.2
5,17.5,71.5,-2.64
5,17.5,72.5,-2.13
5,17.5,73.5,-2.64
5,17.5,74.5,-1.76
5,17.5,75.5,-2.04
5,17.5,76.5,-3.45
5,17.5,77.5,-3.11
5,17.5,78.5,-2.26
5,17.5,79.5,-2.18
5,17.5,80.5,-1.9
5,17.5,81.5,-1.55
5,17.5,82.5,-0.88
5,17.5,83.5,0.1
5,17.5,84.5,0.89
5,17.5,88.5,0.21
5,17.5,89.5,-1.98
5,17.5,90.5,-1.85
5,17.5,91.5,0.48
5,17.5,92.5,1.35
5,17.5,93.5,0.05
5,17.5,94.5,-1.5
5,17.5,95.5,-1.67
5,17.5,96.5,-1.23
5,18.5,70.5,-2.28
5,18.5,71.5,-2.86
5,18.5,72.5,-3.27
5,18.5,73.5,-2.61
5,18.5,74.5,-2.62
5,18.5,75.5,-3.1
5,18.5,76.5,-2.34
5,18.5,77.5,-3.33
5,18.5,78.5,-2.91
5,18.5,79.5,-2.88
5,18.5,80.5,-2.58
5,18.5,81.5,-2.2
5,18.5,82.5,-0.58
5,18.5,83.5,-0.1
5,18.5,84.5,0.9
5,18.5,85.5,0.98
5,18.5,86.5,2.07
5,18.5,87.5,-1.14
5,18.5,88.5,-2.1
5,18.5,89.5,2.64
5,18.5,90.5,-1.62
5,18.5,91.5,-1.67
5,18.5,92.5,0.27
5,18.5,93.5,0.72
5,18.5,94.5,0.42
5,18.5,95.5,0.57
5,19.5,70.5,-1.35
5,19.5,71.5,-0.48
5,19.5,72.5,-0.55
5,19.5,73.5,-2.8
5,19.5,74.5,-2.51
5,19.5,75.5,-3.1
5,19.5,76.5,-2.86
5,19.5,77.5,-2.44
5,19.5,78.5,-2.78
5,19.5,79.5,-2.39
5,19.5,80.5,-2.02
5,19.5,81.5,-1.86
5,19.5,82.5,-1.39
5,19.5,83.5,-0.93
5,19.5,84.5,0.33
5,19.5,85.5,0.02
5,19.5,86.5,0.81
5,19.5,87.5,1.8
5,19.5,88.5,4.03
5,19.5,90.5,2.25
5,19.5,91.5,-2
5,19.5,92.5,-1.63
5,19.5,93.5,0.66
5,19.5,94.5,2.94
5,20.5,68.5,3.62
5,20.5,69.5,1.47
5,20.5,70.5,-0.73
5,20.5,71.5,0.88
5,20.5,72.5,-0.22
5,20.5,73.5,0.24
5,20.5,74.5,-2.05
5,20.5,75.5,-2.45
5,20.5,76.5,-2.93
5,20.5,77.5,-2.52
5,20.5,78.5,-2.38
5,20.5,79.5,-1.39
5,20.5,80.5,-1.26
5,20.5,81.5,-0.43
5,20.5,82.5,-1.14
5,20.5,83.5,-0.58
5,20.5,84.5,0.52
5,20.5,85.5,-0.8
5,20.5,86.5,-0.18
5,20.5,87.5,0.82
5,20.5,88.5,4.56
5,20.5,91.5,-1.08
5,20.5,92.5,-1.01
5,20.5,93.5,-0.42
5,20.5,94.5,1.41
5,21.5,68.5,3.72
5,21.5,69.5,3.55
5,21.5,70.5,0.92
5,21.5,71.5,0.02
5,21.5,72.5,-1.6
5,21.5,73.5,-2.11
5,21.5,74.5,-1.77
5,21.5,75.5,-1.73
5,21.5,76.5,-1.59
5,21.5,77.5,-2.65
5,21.5,78.5,-0.88
5,21.5,79.5,-2.32
5,21.5,80.5,-0.66
5,21.5,81.5,-0.08
5,21.5,82.5,-1
5,21.5,83.5,1.48
5,21.5,84.5,-0.28
5,21.5,85.5,-0.36
5,21.5,86.5,2.58
5,21.5,87.5,1.89
5,21.5,88.5,1.11
5,21.5,91.5,-0.12
5,21.5,92.5,-0.43
5,21.5,93.5,0.03
5,22.5,69.5,4.95
5,22.5,70.5,2.44
5,22.5,71.5,0.33
5,22.5,72.5,0.36
5,22.5,73.5,0.42
5,22.5,74.5,-0.22
5,22.5,75.5,-1.11
5,22.5,76.5,-1.48
5,22.5,77.5,-0.44
5,22.5,78.5,0.16
5,22.5,79.5,-0.69
5,22.5,80.5,1.57
5,22.5,81.5,1.12
5,22.5,82.5,-1.97
5,22.5,83.5,0.46
5,22.5,84.5,0.85
5,22.5,85.5,0.76
5,22.5,86.5,6.28
5,22.5,87.5,1.76
5,22.5,88.5,-0.21
5,22.5,92.5,0.2
5,23.5,69.5,3.46
5,23.5,70.5,3.35
5,23.5,71.5,2.65
5,23.5,72.5,0.83
5,23.5,73.5,1.05
5,23.5,74.5,-0.07
5,23.5,75.5,0.29
5,23.5,76.5,0.37
5,23.5,77.5,-0.82
5,23.5,78.5,-0.59
5,23.5,79.5,-0.24
5,23.5,80.5,1.62
5,23.5,81.5,0.03
5,23.5,82.5,0.55
5,23.5,83.5,1.19
5,23.5,84.5,2.51
5,23.5,85.5,3.88
5,23.5,86.5,6.7
5,23.5,87.5,2.92
5,23.5,88.5,1.45
5,24.5,70.5,3.79
5,24.5,71.5,2.9
5,24.5,72.5,3.71
5,24.5,73.5,2.74
5,24.5,74.5,1.29
5,24.5,75.5,1.46
5,24.5,76.5,1.08
5,24.5,77.5,0.88
5,24.5,78.5,1.24
5,24.5,79.5,0.51
5,24.5,80.5,4.38
5,24.5,81.5,0.95
5,24.5,82.5,0.79
5,24.5,83.5,5.19
5,24.5,84.5,4.56
5,24.5,85.5,3.23
5,24.5,86.5,4.55
5,25.5,72.5,4.73
5,25.5,73.5,3.63
5,25.5,74.5,1.88
5,25.5,75.5,0.97
5,25.5,76.5,1.17
5,25.5,77.5,1.34
5,25.5,78.5,1.32
5,25.5,79.5,2.86
5,25.5,80.5,2.7
5,25.5,81.5,4.26
5,25.5,82.5,3
5,25.5,83.5,4.99
5,25.5,84.5,4.17
5,25.5,85.5,2.22
5,26.5,72.5,2.04
5,26.5,73.5,2.87
5,26.5,74.5,2.23
5,26.5,75.5,0.73
5,26.5,76.5,1.83
5,26.5,77.5,2
5,26.5,78.5,1.4
5,26.5,79.5,0.86
5,26.5,80.5,3.05
5,26.5,81.5,2.65
5,26.5,82.5,3.17
5,26.5,83.5,4.29
5,26.5,84.5,3.38
5,27.5,73.5,3.01
5,27.5,74.5,2.17
5,27.5,75.5,1.39
5,27.5,76.5,0.53
5,27.5,77.5,0.75
5,27.5,78.5,0.73
5,27.5,79.5,0.89
5,27.5,80.5,2.46
5,27.5,81.5,1.87
5,27.5,82.5,1.55
5,27.5,83.5,1.33
5,28.5,73.5,2.8
5,28.5,74.5,2.97
5,28.5,75.5,1.73
5,28.5,76.5,0.09
5,28.5,77.5,-0.35
5,28.5,78.5,0
5,28.5,79.5,1.26
5,28.5,80.5,1.87
5,28.5,81.5,1.35
5,28.5,82.5,1.51
5,29.5,73.5,1.47
5,29.5,74.5,2.43
5,29.5,75.5,1.76
5,29.5,76.5,0.64
5,29.5,77.5,-0.47
5,29.5,78.5,0.3
5,29.5,79.5,1.34
5,29.5,80.5,0.95
5,30.5,74.5,1.77
5,30.5,75.5,2.19
5,30.5,76.5,1.93
5,30.5,77.5,3.64
5,30.5,78.5,0.05
5,30.5,79.5,1.69
5,30.5,80.5,0.89
5,31.5,74.5,0.79
5,31.5,75.5,1.97
5,31.5,76.5,0.81
5,31.5,77.5,1.41
5,31.5,78.5,-0.41
5,31.5,79.5,1.08
5,31.5,80.5,2
5,32.5,74.5,-0.66
5,32.5,75.5,3.28
5,32.5,76.5,2.97
5,32.5,77.5,-1.47
5,32.5,78.5,1.19
5,32.5,79.5,3.2
5,32.5,80.5,2.73
5,32.5,92.5,-0.87
5,33.5,72.5,-0.35
5,33.5,75.5,-2.37
5,33.5,76.5,-3.38
5,33.5,77.5,1.44
5,33.5,78.5,-0.22
5,33.5,79.5,1.65
5,33.5,92.5,-0.47
5,34.5,75.5,-1.67
5,34.5,76.5,-2.21
5,34.5,77.5,2.52
5,34.5,78.5,2.64
5,34.5,79.5,2.14
5,34.5,92.5,-0.67
5,35.5,76.5,-0.15
5,35.5,77.5,0.25
5,35.5,78.5,0.34
5,35.5,79.5,1.92
5,35.5,92.5,-0.29
5,36.5,73.5,0.49
5,36.5,76.5,-1.01
5,36.5,77.5,1.02
5,36.5,78.5,0.76
6,8.5,72.5,2.76
6,8.5,73.5,1.95
6,8.5,74.5,3.11
6,8.5,75.5,4.49
6,8.5,78.5,-3.92
6,9.5,73.5,3.01
6,9.5,74.5,2.28
6,9.5,75.5,2.54
6,9.5,76.5,0.77
6,9.5,77.5,0.65
6,9.5,78.5,-0.23
6,9.5,79.5,-5.34
6,10.5,73.5,5.07
6,10.5,74.5,2.9
6,10.5,75.5,-0.41
6,10.5,76.5,0.13
6,10.5,77.5,-0.18
6,10.5,78.5,-2.94
6,10.5,79.5,-2.4
6,11.5,73.5,3.3
6,11.5,74.5,2.22
6,11.5,75.5,-5.83
6,11.5,76.5,0.58
6,11.5,77.5,-0.42
6,11.5,78.5,-1.8
6,11.5,79.5,-0.53
6,12.5,74.5,-7.09
6,12.5,75.5,-4.79
6,12.5,76.5,-2.45
6,12.5,77.5,-0.46
6,12.5,78.5,0.01
6,12.5,79.5,-1.5
6,13.5,74.5,-2.48
6,13.5,75.5,-2.38
6,13.5,76.5,-0.4
6,13.5,77.5,2.08
6,13.5,78.5,2.46
6,13.5,79.5,0.45
6,14.5,73.5,-1.62
6,14.5,74.5,-1.4
6,14.5,75.5,-1.22
6,14.5,76.5,-3.44
6,14.5,77.5,-1.91
6,14.5,78.5,-0.24
6,14.5,79.5,-0.8
6,14.5,80.5,0.25
6,15.5,72.5,-0.56
6,15.5,73.5,-1.5
6,15.5,74.5,-1.49
6,15.5,75.5,-2.42
6,15.5,76.5,-2.26
6,15.5,77.5,-3.49
6,15.5,78.5,-2.91
6,15.5,79.5,-3.05
6,15.5,80.5,-1.14
6,15.5,94.5,-1.99
6,15.5,95.5,-1.9
6,15.5,96.5,-1.36
6,16.5,70.5,0.77
6,16.5,71.5,-0.06
6,16.5,72.5,-0.57
6,16.5,73.5,-0.42
6,16.5,74.5,-0.57
6,16.5,75.5,-0.62
6,16.5,76.5,-1.26
6,16.5,77.5,-1.91
6,16.5,78.5,-2.15
6,16.5,79.5,-3.84
6,16.5,80.5,-3.4
6,16.5,81.5,-3.71
6,16.5,88.5,1.27
6,16.5,91.5,1.81
6,16.5,92.5,1.91
6,16.5,93.5,0.31
6,16.5,94.5,-1.65
6,16.5,95.5,-2.71
6,16.5,96.5,-3.07
6,17.5,69.5,0.71
6,17.5,70.5,0.4
6,17.5,71.5,0.06
6,17.5,72.5,0.59
6,17.5,73.5,-0.02
6,17.5,74.5,0.76
6,17.5,75.5,0.02
6,17.5,76.5,-1.26
6,17.5,77.5,-1.67
6,17.5,78.5,-1.88
6,17.5,79.5,-2.11
6,17.5,80.5,-2.29
6,17.5,81.5,-2.32
6,17.5,82.5,-1.75
6,17.5,83.5,-0.87
6,17.5,84.5,0.09
6,17.5,88.5,-0.24
6,17.5,89.5,-3
6,17.5,90.5,-2.82
6,17.5,91.5,-0.27
6,17.5,92.5,1.24
6,17.5,93.5,0.32
6,17.5,94.5,-1.01
6,17.5,95.5,-0.92
6,17.5,96.5,-0.89
6,18.5,70.5,0.56
6,18.5,71.5,0.16
6,18.5,72.5,-0.44
6,18.5,73.5,0.12
6,18.5,74.5,0.02
6,18.5,75.5,-0.69
6,18.5,76.5,-0.2
6,18.5,77.5,-1.91
6,18.5,78.5,-2.07
6,18.5,79.5,-2.84
6,18.5,80.5,-2.8
6,18.5,81.5,-3.02
6,18.5,82.5,-1.76
6,18.5,83.5,-1.15
6,18.5,84.5,-0.44
6,18.5,85.5,-0.62
6,18.5,86.5,1.33
6,18.5,87.5,-1.6
6,18.5,88.5,-2.9
6,18.5,89.5,1.6
6,18.5,90.5,-2.26
6,18.5,91.5,-1.99
6,18.5,92.5,0.8
6,18.5,93.5,1.04
6,18.5,94.5,0.38
6,18.5,95.5,0.69
6,19.5,70.5,1.33
6,19.5,71.5,2.21
6,19.5,72.5,2
6,19.5,73.5,-0.16
6,19.5,74.5,0.03
6,19.5,75.5,-0.96
6,19.5,76.5,-0.9
6,19.5,77.5,-0.87
6,19.5,78.5,-1.91
6,19.5,79.5,-2.15
6,19.5,80.5,-2.37
6,19.5,81.5,-2.77
6,19.5,82.5,-2.6
6,19.5,83.5,-1.97
6,19.5,84.5,-1.26
6,19.5,85.5,-1.53
6,19.5,86.5,-0.22
6,19.5,87.5,1.24
